RaceID,Year,Single / Multi Winner,Name,Winner,Gender,Race,LGBTQ,Incumbent,round_elected,round_eliminated,round_1_vote,round_2_vote,round_3_vote,round_4_vote,round_5_vote,round_6_vote,round_7_vote,round_8_vote,round_9_vote,round_10_vote,round_11_vote,round_12_vote,round_13_vote,round_14_vote,round_15_vote,round_16_vote,round_17_vote,round_18_vote,round_19_vote,round_20_vote,round_21_vote,round_22_vote,round_23_vote,round_24_vote,round_25_vote,round_26_vote,round_27_vote,round_28_vote,round_29_vote,round_30_vote,round_31_vote,round_32_vote,round_33_vote,round_34_vote,round_35_vote,CVR Available
Minneapolis_11052013_BoardofEstimateandTaxation_tab1,2013,Multi winner,writeIns,N,N/A,N/A,,Challenger,,1,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_BoardofEstimateandTaxation_tab1,2013,Multi winner,DOUGLAS SEMBLA,N,M,White,Y,Challenger,,1,2308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_CityCouncilWard1,2013,Single winner,Mark Fox,N,M,White,,Challenger,,N/A,1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard1,2013,Single winner,Vincent Cofeen,N,M,White,,Challenger,,N/A,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard1,2013,Single winner,Kevin Reich,Y,M,White,,Incumbent,1,N/A,4268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard10,2013,Single winner,Meg Tuthill,N,F,White,,Incumbent,,N/A,1732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard10,2013,Single winner,Nate Griggs,N,M,White,,Challenger,,N/A,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard10,2013,Single winner,Scott  Hargarten,N,M,White,,Challenger,,N/A,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard10,2013,Single winner,Lisa Bender,Y,F,White,,Challenger,1,N/A,3704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard11,2013,Single winner,Bob Schlosser,N,M,Unknown,,Challenger,,N/A,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard11,2013,Single winner,Matt Steele,N,M,White,,Challenger,,N/A,2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard11,2013,Single winner,John  Quincy,Y,M,White,,Incumbent,1,N/A,4952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard12,2013,Single winner,Ben Gisselman,N,M,White,,OpenSeat,,N/A,1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard12,2013,Single winner,Charlie Casserly,N,M,White,,OpenSeat,,N/A,1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard12,2013,Single winner,Chris Lautenschlager,N,M,White,,OpenSeat,,N/A,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard12,2013,Single winner,Dick Franson,N,M,White,,OpenSeat,,N/A,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard12,2013,Single winner,Andrew Johnson,Y,M,White,,OpenSeat,1,N/A,4553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard2,2013,Single winner,Diana  Newberry,N,F,White,,Challenger,,N/A,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard2,2013,Single winner,CaM Gordon,Y,M,White,,Incumbent,1,N/A,4060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard3,2013,Single winner,Kristina Grongquist,N,F,White,,Challenger,,N/A,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard3,2013,Single winner,Diane Hofstede,N,F,White,,Incumbent,,N/A,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard3,2013,Single winner,Michael  Katch,N,M,White,,Challenger,,N/A,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard3,2013,Single winner,Jacob  Frey,Y,M,White,,Challenger,1,N/A,3722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard4,2013,Single winner,Kris Brogan,N,F,White,,Challenger,,N/A,1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard4,2013,Single winner,Dan  Niesen,N,M,White,,Challenger,,N/A,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard4,2013,Single winner,"Barbara ""Barb"" Johnson",Y,F,White,,Incumbent,1,N/A,2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard6,2013,Single winner,Abdi Addow,N,M,MENA,,Challenger,,N/A,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard6,2013,Single winner,Abukar Abdi,N,M,MENA,,Challenger,,N/A,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard6,2013,Single winner,Mahamed Cali,N,M,MENA,,Challenger,,N/A,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard6,2013,Single winner,Sheikh Abdul,N,M,MENA,,Challenger,,N/A,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard6,2013,Single winner,Robert Lilligren,N,M,Mixed / Other,Y,Incumbent,,N/A,1557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard6,2013,Single winner,Abdi Warsame,Y,M,MENA,,Challenger,1,N/A,3090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard7,2013,Single winner,Lisa Goodman,Y,F,White,,Incumbent,1,N/A,5309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_CityCouncilWard8,2013,Single winner,Elizabeth  Glidden,Y,F,White,,Incumbent,1,N/A,5105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_Mayor_tab1,2013,Single winner,CYD GORMAN,N,F,Black,,OpenSeat,,2,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,"BOB ""AGAIN"" CARNEY JR",N,M,White,,OpenSeat,,3,56,56,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,"JAMES ""JIMMY"" L. STROUD, JR.",N,M,Black,,OpenSeat,,5,65,65,65,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,RAHN V. WORKCUFF,N,M,Black,,OpenSeat,,4,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,EDMUND BERNARD BRUYERE,N,M,White,,OpenSeat,,6,72,72,72,72,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,JOHN LESLIE HARTWIG,N,M,White,,OpenSeat,,7,97,99,99,100,101,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,BILL KAHN,N,M,White,,OpenSeat,,8,102,103,104,105,105,107,107,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,MERRILL ANDERSON,N,M,White,,OpenSeat,,11,109,109,112,113,113,118,121,122,123,123,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,JOSHUA REA,N,M,Unknown,,OpenSeat,,10,110,110,113,113,114,115,115,116,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,writeIns,N,N/A,N/A,,OpenSeat,,9,118,118,118,118,118,118,118,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,GREGG A. IVERSON,N,M,White,,OpenSeat,,12,146,147,149,149,149,149,149,152,153,153,155,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,NEAL BAXTER,N,M,White,,OpenSeat,,14,147,147,148,148,153,153,153,168,172,172,173,176,178,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,TROY BENJEGERDES,N,M,White,,OpenSeat,,13,149,150,150,150,150,152,156,157,158,158,158,164,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,JEFFREY ALAN WAGNER,N,M,White,,OpenSeat,,15,167,167,167,167,168,170,170,171,173,174,176,179,186,188,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,CHRISTOPHER ROBIN ZIMMERMAN,N,M,White,,OpenSeat,,16,172,172,173,173,177,178,179,182,185,185,186,188,190,192,194,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,CHRISTOPHER CLARK,N,M,White,,OpenSeat,,21,192,194,194,194,195,195,195,198,200,202,202,203,205,206,212,212,266,280,283,283,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,JAYMIE KELLY,N,F,White,,OpenSeat,,19,197,197,197,198,199,202,203,203,205,206,215,220,224,236,241,242,243,248,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,KURTIS W. HANNA,N,M,White,,OpenSeat,,17,200,200,201,202,202,202,202,204,204,204,206,207,207,214,214,216,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,MIKE GOULD,N,M,White,,OpenSeat,,18,204,204,204,204,204,206,207,207,211,214,217,218,220,221,227,235,236,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,TONY LANE,N,M,White,,OpenSeat,,20,220,223,223,223,224,225,226,227,229,230,231,236,238,244,246,250,251,256,263,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,CAPTAIN JACK SPARROW,N,M,White,,OpenSeat,,22,265,266,266,272,273,274,274,275,278,284,288,293,295,299,304,307,309,325,329,333,341,352,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,JAMES EVERETT,N,M,Black,,OpenSeat,,25,349,350,351,354,357,357,358,364,367,368,370,371,371,380,383,384,388,400,403,413,428,431,440,444,452,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,ALICIA K. BENNETT,N,F,Black,Y,OpenSeat,,24,354,354,354,355,355,358,359,362,366,367,370,376,381,382,382,393,395,396,416,425,431,434,437,443,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,"ABDUL MRAHAMAN ""THE ROCK""",N,M,MENA,,OpenSeat,,23,355,355,355,356,357,359,359,359,364,365,369,372,377,382,382,386,388,391,396,398,398,399,415,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,OLE SAVIOR,N,M,White,,OpenSeat,,26,700,701,701,701,704,704,704,710,714,715,715,720,722,724,734,735,753,757,759,760,760,798,810,814,817,817,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,DOUG MANN,N,M,White,,OpenSeat,,27,779,783,787,790,792,792,796,797,798,802,809,813,816,831,836,841,846,863,867,899,961,971,993,996,1002,1089,1106,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,MARK V ANDERSON,N,M,White,,OpenSeat,,28,984,985,988,989,994,995,996,1001,1006,1007,1010,1018,1020,1025,1028,1029,1045,1049,1049,1053,1056,1074,1078,1086,1097,1106,1153,1163,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,STEPHANIE WOODRUFF,N,F,White,Y,OpenSeat,,29,1014,1015,1016,1017,1018,1018,1022,1023,1027,1029,1029,1033,1039,1047,1054,1060,1060,1063,1078,1085,1089,1090,1098,1115,1186,1198,1202,1239,1259,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,DAN COHEN,N,M,White,,OpenSeat,,30,1808,1810,1812,1812,1813,1816,1817,1823,1829,1832,1837,1845,1852,1855,1859,1865,1870,1879,1887,1897,1900,1916,1939,1944,1954,1963,2016,2049,2102,2143,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,BOB FINE,N,M,White,,OpenSeat,,31,2101,2103,2104,2106,2110,2113,2115,2116,2119,2121,2122,2125,2135,2137,2141,2147,2147,2155,2168,2172,2176,2182,2198,2204,2223,2236,2255,2286,2343,2417,2559,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,JACKIE CHERRYHOMES,N,F,White,,OpenSeat,,32,3548,3548,3548,3548,3553,3557,3563,3565,3568,3571,3580,3586,3609,3613,3617,3628,3636,3638,3654,3662,3669,3671,3682,3690,3711,3741,3751,3769,3869,3961,4070,4238,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,CAMWINTON,N,M,White,,OpenSeat,,33,7533,7535,7537,7537,7540,7541,7549,7555,7557,7564,7567,7570,7571,7576,7591,7593,7613,7634,7637,7642,7647,7704,7715,7718,7723,7730,7823,7841,7936,8030,8449,8788,8969,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,DON SAMUELS,N,M,Black,,OpenSeat,,34,8350,8351,8353,8361,8366,8369,8374,8377,8378,8382,8385,8392,8397,8405,8414,8423,8428,8439,8455,8461,8478,8483,8494,8501,8530,8556,8580,8623,8699,8844,9097,9417,10301,11609,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,MARK ANDREW,N,M,White,,OpenSeat,,35,19648,19652,19653,19660,19661,19667,19672,19674,19677,19693,19698,19708,19725,19738,19754,19796,19803,19813,19843,19851,19876,19884,19907,19942,19987,20022,20044,20151,20209,20336,20527,20960,21831,22713,24972,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,JOHN CHARLES WILSON,N,M,Unknown,,OpenSeat,,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Minneapolis_11052013_Mayor_tab1,2013,Single winner,BETSY HODGES,Y,F,White,,OpenSeat,35,,28962,28963,28967,28973,28978,28982,28994,29002,29006,29027,29031,29036,29043,29071,29103,29117,29123,29172,29185,29259,29316,29324,29382,29417,29490,29592,29606,30045,30289,30672,30963,31555,32581,34083,38870,Y
Minneapolis_11052013_ParkRecBoardAtLarge_tab1,2013,Multi winner,MARY LYNN MCPHERSON,N,F,White,,Challenger,,5,3373,3378,3479,3681,3688.447,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_ParkRecBoardAtLarge_tab1,2013,Multi winner,ISHMAEL ISRAEL,N,M,Black,,Challenger,,3,3305,3310,3374,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_ParkRecBoardAtLarge_tab1,2013,Multi winner,STEVE BARLAND,N,M,White,,Challenger,,6,3705,3707,3803,3893,3901.545,4114.196,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_ParkRecBoardAtLarge_tab1,2013,Multi winner,HASHIMYONIS,N,M,Black,,Challenger,,7,3762,3767,3799,4329,4333.635,4477.971,4559.082,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_ParkRecBoardAtLarge_tab1,2013,Multi winner,CASPER HILL,N,M,White,,Challenger,,2,1280,1284,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_ParkRecBoardAtLarge_tab1,2013,Multi winner,TOMNORDYKE,N,M,White,Y,Challenger,,9,6511,6514,6595,6723,6801.71,7044.51,7580.093,7733.391,8752.608,0,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_ParkRecBoardAtLarge_tab1,2013,Multi winner,JASON STONE,N,M,White,,Challenger,,8,5357,5364,5477,5766,5811.703,6090.801,6544.235,6736.663,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_ParkRecBoardAtLarge_tab1,2013,Multi winner,MEG FORNEY,Y,F,White,,Challenger,10,,7856,7864,8031,8403,8423.664,9162.595,9833.433,10160.62,10973.36,12261.09,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_ParkRecBoardAtLarge_tab1,2013,Multi winner,ANNIE YOUNG,Y,F,White,,Incumbent,10,,9294,9302,9452,9983,10056.01,11056.02,11528.14,12030.49,13905.78,15076.74,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_ParkRecBoardAtLarge_tab1,2013,Multi winner,JOHN ERWIN,Y,M,,,Incumbent,4,,14678,14684,14866,15148,14866,14866,14866,14866,14866,14866,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_ParkRecBoardAtLarge_tab1,2013,Multi winner,writeIns,N,,N/A,,,,1,342,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_ParksBoardDistrict1,2013,Single winner,Liz Wielinski,Y,F,White,,Incumbent,1,N/A,7686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_ParksBoardDistrict3,2013,Single winner,Said  Maye,N,M,MENA,,Challenger,,N/A,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_ParksBoardDistrict3,2013,Single winner,Scott Vreeland,Y,M,White,,Incumbent,1,N/A,6415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_ParksBoardDistrict4,2013,Single winner,Bobby Davis,N,M,White,,Challenger,,N/A,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_ParksBoardDistrict4,2013,Single winner,Anita Tabb,Y,F,White,,Incumbent,1,N/A,6671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_ParksBoardDistrict5,2013,Single winner,Steffanie Musich,Y,F,White,,OpenSeat,,N/A,10834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
Minneapolis_11052013_PRBoardDistrict2_tab1,2013,Single winner,writeIns,N,N/A,N/A,,Challenger,,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_PRBoardDistrict2_tab1,2013,Single winner,DAVID LUCE,N,M,White,,Challenger,,1,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_PRBoardDistrict2_tab1,2013,Single winner,JON OLSON,Y,M,White,,Incumbent,1,,4070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_PRBoardDistrict6_tab1,2013,Single winner,writeIns,N,N/A,N/A,,Challenger,,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_PRBoardDistrict6_tab1,2013,Single winner,JOSH NEIMAN,N,M,White,,Incumbent,,1,4775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_PRBoardDistrict6_tab1,2013,Single winner,BRAD BOURN,Y,M,White,,Incumbent,1,,8903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward13CityCouncil_tab1,2013,Single winner,MISSY DURANT,N,F,White,Y,OpenSeat,,4,986,987,994,1044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward13CityCouncil_tab1,2013,Single winner,BOB REUER,N,M,White,,OpenSeat,,3,749,750,871,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward13CityCouncil_tab1,2013,Single winner,DAVID REGAN,N,M,White,,OpenSeat,,2,199,200,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward13CityCouncil_tab1,2013,Single winner,MATT PERRY,N,M,White,,OpenSeat,,5,4063,4063,4085,4305,4705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward13CityCouncil_tab1,2013,Single winner,writeIns,N,N/A,N/A,,OpenSeat,,1,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward13CityCouncil_tab1,2013,Single winner,LINEA PALMISANO,Y,F,White,,OpenSeat,5,,4452,4455,4473,4576,5059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward5CityCouncil_tab1,2013,Single winner,BRETT BUCKNER,N,M,Black,,OpenSeat,,3,746,747,796,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward5CityCouncil_tab1,2013,Single winner,IAN ALEXANDER,N,M,Mixed / Other,,OpenSeat,,4,1048,1048,1087,1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward5CityCouncil_tab1,2013,Single winner,KALE R. SEVERSON,N,M,White,,OpenSeat,,2,220,221,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward5CityCouncil_tab1,2013,Single winner,writeIns,N,N/A,N/A,,OpenSeat,,1,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward5CityCouncil_tab1,2013,Single winner,BLONG YANG,Y,M,AAPI,,OpenSeat,4,,1475,1476,1548,1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward9CityCouncil_tab1,2013,Single winner,ABDI ABDULLE,N,M,MENA,,OpenSeat,,4,286,286,302,330,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward9CityCouncil_tab1,2013,Single winner,CHARLES CURTIS,N,M,White,,OpenSeat,,5,338,338,345,377,397,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward9CityCouncil_tab1,2013,Single winner,GREGORY MCDONALD,N,M,White,,OpenSeat,,2,117,117,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward9CityCouncil_tab1,2013,Single winner,PAT FLEETHAM,N,M,White,,OpenSeat,,3,153,154,196,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward9CityCouncil_tab1,2013,Single winner,TY MOORE,N,M,White,,OpenSeat,,6,1569,1571,1583,1614,1654,1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward9CityCouncil_tab1,2013,Single winner,writeIns,N,N/A,N/A,,OpenSeat,,1,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11052013_Ward9CityCouncil_tab1,2013,Single winner,ALONDRA CANO,Y,F,Hispanic or Latinx,,OpenSeat,6,,1698,1699,1723,1787,1861,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_BoardofEstimateandTaxation_tab1,2009,Multi winner,R. Michael Martens,N,M,White,,Challenger,,4,2778,3121,3124,3273,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_BoardofEstimateandTaxation_tab1,2009,Multi winner,DeWayne Townsend,N,,,,Challenger,,5,2323,3232,3236,3365,3674.227,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_BoardofEstimateandTaxation_tab1,2009,Multi winner,Phil Willkie,N,,,,Challenger,,6,2950,3527,3533,3733,4098.536,4639.481,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_BoardofEstimateandTaxation_tab1,2009,Multi winner,James Elliot Swartwood,N,,,,,,3,975,1161,1164,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_BoardofEstimateandTaxation_tab1,2009,Multi winner,writeIns,N,,N/A,,,,2,226,243,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_BoardofEstimateandTaxation_tab1,2009,Multi winner,Carol Becker,Y,F,White,Y,Incumbent,1,,16727,10696,10696,10696,10696,10696,10696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_BoardofEstimateandTaxation_tab1,2009,Multi winner,David Wheeler,Y,M,White,Y,Challenger,7,,6107,7240,7245,7490,8107.623,8833.554,9816.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Mayor_tab1,2009,Single winner,John Charles Wilson,N,M,Unknown,,OpenSeat,,1,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Minneapolis_11062009_Mayor_tab1,2009,Single winner,Al Flowers,N,M,Black,,Challenger,,1,1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
